query_id,query,eid,title,doi,publication_name,cover_date,subtype_description,citedby_count,openaccess,authors,affiliations,scopus_link
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105007007756,Optimization framework for multi-vector energy communities with uncertainty-aware energy management,10.1016/j.apenergy.2025.126145,Applied Energy,2025-10-01,Article,3,1,Selim A.; Mo H.; Pota H.,University of New South Wales at Australian Defence Force Academy,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105007007756&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105017237831,Real-Time Capable MPC-Based Energy Management of Hybrid Microgrid,10.3390/pr13092883,Processes,2025-09-01,Article,5,1,Amar A.; Yusupov Z.,Karabük Üniversitesi,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105017237831&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105010943800,Cost-optimal sizing of battery energy storage systems in microgrids using artificial Rabbits optimization,10.1016/j.nexus.2025.100486,Energy Nexus,2025-09-01,Article,14,1,Momani R.Q.; Abuelrub A.; Al-Masri H.M.K.; Al-Shetwi A.Q.,Jordan University of Science and Technology; Yarmouk University; Fahad Bin Sultan University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105010943800&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105005174746,Federated reinforcement learning for sustainable and cost-efficient energy management,10.1016/j.egyai.2025.100521,Energy and AI,2025-09-01,Article,11,1,Sievers J.; Henrich P.; Beichter M.; Mikut R.; Hagenmeyer V.; Blank T.; Simon F.,"Karlsruher Institut für Technologie, Campus Nord",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105005174746&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105014331465,An Improved Soft Actor–Critic Framework for Cooperative Energy Management in the Building Cluster,10.3390/app15168966,Applied Sciences Switzerland,2025-08-01,Article,1,1,Lu W.; Gao Y.; Sun Z.; Mao Q.,University of Canterbury; Beijing University of Civil Engineering and Architecture,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105014331465&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85215956711,Data-driven policy mapping for safe RL-based energy management systems,10.1016/j.egyr.2025.01.002,Energy Reports,2025-06-01,Article,3,1,Zangato T.; Osmani A.; Alizadeh P.,"University Sorbonne Paris Nord; LITIS - Laboratoire d'Informatique, de Traitement de l'Information et des Systèmes",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85215956711&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85218356408,Dynamic energy cost prediction for industrial and commercial buildings using advanced machine learning and multi-pricing models,10.1016/j.jobe.2025.112055,Journal of Building Engineering,2025-06-01,Article,5,1,Khan Q.W.; Khan A.N.; Misbah B.; Ahmad R.; Kim D.H.,Jeju National University; Sohar University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85218356408&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85216317576,Experimental and comparative study on optimal Active and Reactive Energy Management in microgrid: Moroccan VS Time of Use Tariff,10.1016/j.rser.2025.115414,Renewable and Sustainable Energy Reviews,2025-04-01,Article,6,0,Gheouany S.; Ouadi H.; Bakali S.E.,Ecole Nationale Supérieure d'Arts et Métiers de Rabat,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85216317576&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85216474349,Stochastic modeling of electric vehicle infrastructure using queueing-theoretical approach,10.1016/j.rineng.2025.104149,Results in Engineering,2025-03-01,Article,16,1,Varshney S.; Panda K.P.; Gupta M.; Shah M.; Srinivas B.A.; Bajaj M.; Blazek V.; Prokop L.,VSB – Technical University of Ostrava; Graphic Era (Deemed to be University); Al-Ahliyya Amman University; Pandit Deendayal Energy University; University of Business and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85216474349&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85214486219,An intelligent energy management for an on-grid hybrid energy system cost reduction,10.1016/j.est.2024.115053,Journal of Energy Storage,2025-02-28,Article,1,1,Riverón-Miranda I.; Gómez-González J.F.; Méndez-Pérez J.A.,Universidad de la Laguna,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85214486219&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85213888373,"A robust optimization framework for smart home energy management: Integrating photovoltaic storage, electric vehicle charging, and demand response",10.1016/j.est.2024.115259,Journal of Energy Storage,2025-02-28,Article,51,0,Karimianfard H.,"Islamic Azad University, Jahrom Branch",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85213888373&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85216588910,Smart homes energy management: Optimal multi-objective appliance scheduling model considering electrical energy storage and renewable energy resources,10.1016/j.heliyon.2025.e42417,Heliyon,2025-02-15,Article,16,1,Dehghani M.; Bornapour S.M.,Yasouj University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85216588910&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85205222566,"Optimal cost predictive BMS considering greywater recycling, responsive HVAC, and energy storage",10.1016/j.apenergy.2024.124589,Applied Energy,2025-01-01,Article,8,1,El Shamy A.R.; Al-Sumaiti A.S.,Khalifa University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85205222566&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85216095481,Low-Carbon Transformation of Polysilicon Park Energy Systems: Optimal Economic Strategy with TD3 Reinforcement Learning,10.3390/pr13010268,Processes,2025-01-01,Article,1,1,Hu S.; Zhao C.; Wu J.; Bian H.; Liu Y.; Li M.,State Key Laboratory of Multiphase Flow in Power Engineering; Ltd.; LTD.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85216095481&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105003015481,A Mix-Integer Programming Based Deep Reinforcement Learning Framework for Optimal Dispatch of Energy Storage System in Distribution Networks,10.35833/MPCE.2024.000391,Journal of Modern Power Systems and Clean Energy,2025-01-01,Article,4,1,Hou S.; Salazar E.M.; Palensky P.; Chen Q.; Vergara P.P.,Tsinghua University; Delft University of Technology; Technische Universiteit Eindhoven,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105003015481&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85212301113,Resilient Microgrid Scheduling With Synthetic Inertia From Electric Vehicles Within a Network of Charging Stations,10.1109/TCST.2024.3512432,IEEE Transactions on Control Systems Technology,2025-01-01,Article,3,2,Wen Y.; Chu Z.; Srivastava A.; Teng F.; Chen B.,University College London; Imperial College London; Indian Institute of Technology Delhi,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85212301113&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105007288902,Cloud-Based Real-Time Model Predictive Control for a Multi-Carrier and Multi-Objective Home Energy Management System,10.1109/TIA.2025.3576745,IEEE Transactions on Industry Applications,2025-01-01,Article,1,0,Kazemi M.; Papadimitriou C.N.; Paterakis N.G.; Kok K.,Technische Universiteit Eindhoven,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105007288902&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85195316830,Joint optimization of electric bus charging and energy storage system scheduling,10.1007/s42524-024-3102-2,Frontiers of Engineering Management,2024-12-01,Article,13,0,Zhong L.; Zeng Z.; Huang Z.; Shi X.; Bie Y.,Sun Yat-Sen University; Jilin University; South China University of Technology; Chalmers University of Technology; College of Engineering & Applied Science,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85195316830&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85203875383,Fuzzy logic-based particle swarm optimization for integrated energy management system considering battery storage degradation,10.1016/j.rineng.2024.102816,Results in Engineering,2024-12-01,Article,38,1,Ibrahim O.; Abdul Aziz M.J.; Ayop R.; Dahiru A.T.; Low W.Y.; Sulaiman M.H.; Amosa T.I.,Universiti Teknologi PETRONAS; Universiti Malaysia Pahang Al-Sultan Abdullah; University of Ilorin; School of Electrical Engineering; Federal College of Education (Technical) Bichi,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85203875383&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85199303034,Comprehensive model for efficient microgrid operation: Addressing uncertainties and economic considerations,10.1016/j.energy.2024.132407,Energy,2024-10-15,Article,14,0,Gao J.; Maalla A.; Li X.; Zhou X.; Lian K.,Hubei University of Automotive Technology; Guangzhou College of Technology and Business; Business and Technology Institute,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85199303034&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85188707683,Optimal scheduling of a microgrid based on renewable resources and demand response program using stochastic and IGDT-based approach,10.1016/j.est.2024.111306,Journal of Energy Storage,2024-05-10,Article,37,1,Seyedeh-Barhagh S.; Abapour M.; Mohammadi-Ivatloo B.; Shafie-Khah M.; Laaksonen H.,University of Tabriz; LUT University; Vaasan Yliopisto,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85188707683&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85186504999,"Risk-aware day-ahead planning of an energy hub integrated with the carbon capture unit considering cap and trade concept, energy and carbon markets and demand side flexibility",10.1016/j.scs.2024.105313,Sustainable Cities and Society,2024-05-01,Article,17,0,Alameer L.A.A.A.; Tohidi S.; Tabar V.S.,University of Tabriz,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85186504999&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85185533932,Machine learning for optimal net-zero energy consumption in smart buildings,10.1016/j.seta.2024.103664,Sustainable Energy Technologies and Assessments,2024-04-01,Article,15,0,Zhao C.; Wu X.; Hao P.; Wang Y.; Zhou X.,Zhengzhou University of Light Industry; Henan University of Engineering,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85185533932&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85175794718,A Stackelberg game-based dynamic pricing and robust optimization strategy for microgrid operations,10.1016/j.ijepes.2023.109574,International Journal of Electrical Power and Energy Systems,2024-01-01,Article,25,1,Erol Ö.; Başaran Filik Ü.,Eskisehir Technical University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85175794718&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85198056784,Spatio-Temporal Reallocation Method for Energy Management in Edge Data Centers,10.17775/CSEEJPES.2022.02000,Csee Journal of Power and Energy Systems,2024-01-01,Article,1,1,Li J.; Gu C.; Fang L.; Wei X.; Zhu Y.; Xiang Y.,University of Bath; Xi'an Jiaotong-Liverpool University; College of Electrical Engineering,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85198056784&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85163516890,When does it pay off to use electricity demand data with rich information about households and their activities? A comparative machine learning approach to demand modelling,10.1016/j.enbuild.2023.113292,Energy and Buildings,2023-09-15,Article,5,1,Wang H.; Pawlak J.; Faghih Imani A.; Guo F.; Sivakumar A.,Imperial College London,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163516890&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85161998497,Towards efficient human–machine interaction for home energy management with seasonal scheduling using deep fuzzy neural optimizer,10.1007/s10111-023-00728-4,Cognition Technology and Work,2023-08-01,Article,5,0,Javaid S.; Javaid N.; Alhussein M.; Aurangzeb K.; Iqbal S.; Anwar M.S.,King Saud University; Gachon University; National University of Sciences and Technology; COMSATS University Islamabad,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85161998497&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85147289671,Centralized MPC for Home Energy Management With EV as Mobile Energy Storage Unit,10.1109/TSTE.2023.3235703,IEEE Transactions on Sustainable Energy,2023-07-01,Article,59,0,Seal S.; Boulet B.; Dehkordi V.R.; Bouffard F.; Joos G.,Université McGill; CANMET Energy Technology Center,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85147289671&origin=inward
