query_id,query,eid,title,doi,publication_name,cover_date,subtype_description,citedby_count,openaccess,authors,affiliations,scopus_link
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105033218805,"Eco-friendly energy management strategy for turbo-electric eVTOLs: Coupling fuel economy, battery health and life-cycle emissions via improved TD3",10.1016/j.apenergy.2026.127724,Applied Energy,2026-06-01,Article,0,0,Yu F.; Chen J.; Li S.; Jiang T.; Zhang T.; Sun X.; Wang J.,"University of Chinese Academy of Sciences; Xiamen University; Ningbo Institute of Industrial Technology, Chinese Academy of Sciences",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105033218805&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105028892427,Prediction-guided deep reinforcement learning for energy-efficient HVAC control with PICVs in smart buildings,10.1016/j.egyr.2026.109040,Energy Reports,2026-06-01,Article,0,1,Baek Y.; Yoon G.; Kim S.; Kang B.; Lee S.; Choi M.i.; Park S.,Chung-Ang University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105028892427&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105033782091,Generalizable zero-shot home energy management via representation learning and behavioral cloning,10.1016/j.asoc.2026.115110,Applied Soft Computing,2026-06-01,Article,0,0,Du X.; Luo F.; Hu J.; Zhou W.; Wen J.,Chongqing University; Faculty of Engineering,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105033782091&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105033019779,Cross-type transfer of fuel cell hybrid vehicles energy management strategies based on deep reinforcement learning,10.1016/j.enconman.2026.121371,Energy Conversion and Management,2026-05-15,Article,0,0,Li W.; Li S.; Du C.; Yan F.,Wuhan University of Technology; Foshan Xianhu Laboratory of the Advanced Energy Science and Technology Guangdong Laboratory,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105033019779&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105031645339,A novel integrated strategy for coordinated optimization of energy management and air supply control based on multi-agent reinforcement learning for fuel cell hybrid electric vehicle,10.1016/j.apenergy.2026.127571,Applied Energy,2026-05-15,Article,0,0,Hu H.; Liu F.; Liu W.; Li H.; Zhu Q.,"Southwest Jiaotong University; China Automotive Engineering Research Institute Co., Ltd.",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105031645339&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105034734749,Thermal safety oriented energy management study for a P2 hybrid diesel-electric powertrain,10.1016/j.energy.2026.140876,Energy,2026-05-15,Article,0,0,Liu L.; Liu B.; Zhong D.; Hu Z.,"School of Mechanical Engineering, Beijing Institute of Technology",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105034734749&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105033158379,Collaborative control of energy management and thermal Management for Range-Extended Electric Vehicles Based on LSTM and DDPG,10.1016/j.applthermaleng.2026.130625,Applied Thermal Engineering,2026-05-01,Article,0,0,Zhu B.; Zhang Y.; Li B.; Zhao H.; Song M.; Zhou Y.; Yang Z.,Hefei University of Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105033158379&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105030925426,Exergy-aware multi-objective scheduling of multi-energy microgrid via physics-guided soft-hard constrained deep reinforcement learning,10.1016/j.engappai.2026.114271,Engineering Applications of Artificial Intelligence,2026-05-01,Article,0,0,Zhao L.; Zhang P.; Chen H.; Yang T.; Yang B.; Chen Z.; Su J.,Tianjin University; Aalborg University; Taiyuan University of Technology; Hebei University of Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105030925426&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105034743632,Adaptive entropy soft actor–critic for hybrid electric vehicle energy management with battery degradation and thermal considerations,10.1016/j.est.2026.121148,Journal of Energy Storage,2026-04-10,Article,0,0,Zeng Q.; Wang C.; Lu J.,South China Agricultural University; Sichuan University of Science & Engineering,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105034743632&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105029224854,Twin delayed deep deterministic policy gradient with long short-term memory for energy management in electric vehicles with battery–supercapacitor storage: A reinforcement learning benchmark study,10.1016/j.est.2026.120832,Journal of Energy Storage,2026-04-01,Article,0,1,Fesakis N.; Lazaridou G.E.; Sarafoglou E.; Palaiologou I.; Karlis A.,Democritus University of Thrace,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105029224854&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105027732043,Energy management strategy for fuel cell hybrid electric vehicles considering optimal overall cost of multi-energy systems: A heterogeneous independent multi-agent deep reinforcement learning approach,10.1016/j.asoc.2025.114517,Applied Soft Computing,2026-04-01,Article,0,0,Hu H.; Hu G.; Hu J.; Zhou H.; Chen S.,Southwest Jiaotong University; CEPREI,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105027732043&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105025955256,Economical Thermal Energy Management for Hybrid Electric Vehicles Based on Multiple Agents Deep Reinforcement Learning,10.1109/TTE.2025.3642191,IEEE Transactions on Transportation Electrification,2026-04-01,Article,0,0,Tang X.; Hou Y.; Qin Y.,Beijing Institute of Technology; Chongqing University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105025955256&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105035236481,Energy collaborative optimization of power routing based on PPO and generative adversarial imitation learning,10.1371/journal.pone.0346372,Plos One,2026-04-01,Article,0,1,Lyu J.; Huang J.,Fujian University of Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105035236481&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105024089363,Safe Reinforcement Learning-Based Eco-Driving Control of Autonomous HEV in Off-Road Scenarios,10.1109/TTE.2025.3640938,IEEE Transactions on Transportation Electrification,2026-04-01,Article,0,0,Guo L.; Ren X.; Cao X.; Liu R.; Qin Y.; Cao D.,"Tsinghua University; School of Mechanical Engineering, Beijing Institute of Technology; Inner Mongolia University China",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105024089363&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105027003698,Eco-driving framework for hybrid electric vehicles in multi-lane scenarios by using deep reinforcement learning methods,10.1016/j.geits.2025.100309,Green Energy and Intelligent Transportation,2026-04-01,Article,13,1,Chen W.; Peng J.; Ma Y.; He H.; Ren T.; Wang C.,"Southeast University; School of Mechanical Engineering, Beijing Institute of Technology; Sky-well New Energy Automobile Group Co. Ltd.",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105027003698&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105027726112,Gradient-driven exploration and pattern matching experience replay for efficient UAV path planning: Flying over or around?,10.1016/j.pmcj.2025.102156,Pervasive and Mobile Computing,2026-04-01,Article,0,0,Jin Z.; Chen R.; Wu K.; Liang D.; Yan L.,Chongqing Jiaotong University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105027726112&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105030175166,Explainable deep reinforcement learning for resilient and battery-aware microgrid control,10.1016/j.enconman.2026.121215,Energy Conversion and Management,2026-04-01,Article,0,1,Nejati Amiri M.H.; Guéniat F.,Birmingham City University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105030175166&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105027638669,Hierarchical control of hybrid electric vehicle platoon with slope-adaptive variable spacing and soft actor-critic based energy management,10.1016/j.est.2026.120623,Journal of Energy Storage,2026-03-30,Article,0,0,Yin Y.; Xiao H.; Zhan S.; Chen H.; Deng C.; Li Z.; Pan X.,Guizhou University; Chongqing Jiaotong University; Chongqing Changan Automobile,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105027638669&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105034935284,DRLO-VANET: a deep reinforcement learning-based offloading framework for low-latency and energy-efficient task execution in VANETs,10.1038/s41598-026-46336-w,Scientific Reports,2026-03-30,Article,0,1,Neelima S.; Sree S.R.; Ramakrishnaiah N.,"Jawaharlal Nehru Technological University, Kakinada; Aditya University",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105034935284&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105035018919,Optimizing charge discharge cycles using QPPONet-enabled hybrid learning framework for energy management and safety in electric vehicles,10.1038/s41598-026-43692-5,Scientific Reports,2026-03-18,Article,0,1,Sujan Kumar M.V.; Khekare G.,Vellore Institute of Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105035018919&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105026663508,"Adaptive home energy management based on PI-DRA-PPO for integrated electricity, hydrogen, and heat storage systems",10.1016/j.apenergy.2025.127257,Applied Energy,2026-03-15,Article,2,0,Liu M.; Bu S.; Zhu Z.; Zhou B.,The Hong Kong Polytechnic University; Hunan University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105026663508&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105027947862,AOI-Aware Self-Powered Sensors in HSR Communication Networks: Intelligent Decision-Making and Resource Allocation,10.1109/JIOT.2026.3650802,IEEE Internet of Things Journal,2026-03-15,Article,0,0,Wang J.; Wang H.; Hu Y.; Wang Y.; Hu F.,"University of Minnesota Twin Cities; College of Communication Engineering; CRRC Changchun Railway Vehicles Co.,Ltd.",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105027947862&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105034359749,Energy trading in energy communities through load management using deep reinforcement learning,10.1016/j.energy.2026.140390,Energy,2026-03-15,Article,0,1,Amin M.A.; Petronijević M.; Procopio R.; Invernizzi M.; Radonjic I.; La Fata A.,Università degli Studi di Genova; University of Niš,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105034359749&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105026683154,Multiagent Deep Reinforcement Learning for Optimal Resource Allocation in AoI-Aware Energy-Efficient Platoon-Based C-V2X Networks,10.1109/JIOT.2025.3650400,IEEE Internet of Things Journal,2026-03-15,Article,0,0,Zheng Y.; Nguyen L.D.; Duong T.Q.,Memorial University of Newfoundland; Duy Tan University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105026683154&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105027135309,Low-carbon economic dispatch for microgrid-integrated charging stations: A cost-oriented bi-layer optimization framework,10.1016/j.apenergy.2026.127358,Applied Energy,2026-03-15,Article,0,0,Meng Y.; Zou Y.; Du G.; Zhang X.; Zhang Z.,Beijing Institute of Technology; Beijing Shuguang Aviation Electric Co. LTD,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105027135309&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105032652052,Safe Soft Actor–Critic for Online Transmission Interface Power Flow Control,10.3390/en19051358,Energies,2026-03-01,Article,0,1,Zhang J.; Zhang L.; Li Q.; Shi D.; Wang Y.,"State Grid Corporation of China; New Mexico State University College of Engineering; State Grid Electric Power Research Institute Co., Ltd.; Ltd",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105032652052&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105032705568,High-Adaptability Driving Mode and Torque Distribution Algorithm Design for Multi-Speed Four-Wheel Drive Electric Vehicle Based on Multi-Agent Deep Reinforcement Learning,10.3390/su18052336,Sustainability Switzerland,2026-03-01,Article,0,1,Wan H.; Ruan J.; Wang S.,Beijing University of Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105032705568&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105034165404,A Data-Driven Deep Reinforcement Learning Framework for Real-Time Economic Dispatch of Microgrids Under Renewable Uncertainty,10.3390/en19061481,Energies,2026-03-01,Article,0,1,Dong B.; Cui S.; Wang X.,Shenyang Institute of Automation Chinese Academy of Sciences,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105034165404&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105034123292,An Energy Management Optimization Method for Arctic Space Environment Monitoring Buoys Based on Deep Reinforcement Learning,10.3390/en19061487,Energies,2026-03-01,Article,0,1,Zhu H.; Li B.; Chen Y.; Dou Y.; Tian Y.; Li Y.; Li H.; Gao Z.,Ministry of Natural Resources of the People's Republic of China; Taiyuan University of Technology; Electric Power of Henan; Ltd.; Ltd.; Ltd.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105034123292&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105027633444,Dynamic indoor thermal environment control using Reinforcement Learning: Balancing energy efficiency and human well-being,10.1016/j.engappai.2026.113846,Engineering Applications of Artificial Intelligence,2026-03-01,Article,1,1,Chatterjee A.; Khovalyg D.,École Polytechnique Fédérale de Lausanne,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105027633444&origin=inward
Q4_offpolicy_vs_onpolicy,"TITLE-ABS-KEY((""soft actor-critic"" OR SAC OR TD3 OR DDPG OR PPO) AND (""energy management"" OR microgrid OR HEMS)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105031416898,Secure FDRL for safe decision-making and policy embedding validation in hybrid microgrids under hybrid cyberattacks,10.1016/j.ijepes.2026.111646,International Journal of Electrical Power and Energy Systems,2026-03-01,Article,1,1,Sepehrzad R.; Moafi M.; Khosravi N.; al Durra A.; Sadabadi M.S.; Anvari-Moghaddam A.,"The University of Manchester; Aalborg University; University of Canterbury; University of Tabriz; Khalifa University; Chitkara University, Punjab",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105031416898&origin=inward
