query_id,query,eid,title,doi,publication_name,cover_date,subtype_description,citedby_count,openaccess,authors,affiliations,scopus_link
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105025402640,Hybrid deep learning based load forecasting and AI-driven energy management for grid-connected multi-microgrids,10.1016/j.compeleceng.2025.110915,Computers and Electrical Engineering,2026-03-01,Article,0,1,Zohaib A.; Akram F.; Khalid S.; Nawaz H.; Rehman M.U.,De Montfort University; Riphah International University; University of Management and Technology Lahore,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105025402640&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105027637816,Digital twin-driven Proximal Policy Optimization for smart community energy management and peer-to-peer trading in the Smart Grid 4.0 framework,10.1016/j.engappai.2025.113345,Engineering Applications of Artificial Intelligence,2026-03-01,Article,1,1,Rehman U.u.,Instituto Politécnico do Porto,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105027637816&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105026347811,Multiagent deep reinforcement learning-based distributed control strategy for energy management in DC Microgrid,10.1016/j.compeleceng.2025.110927,Computers and Electrical Engineering,2026-03-01,Article,1,0,Alankrita; Pati A.; Adhikary N.,National Institute of Technology Silchar,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105026347811&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105032649952,Multi-objective optimization of a renewable-powered H2 microgrid using fractional-order control,10.1063/5.0303859,Journal of Renewable and Sustainable Energy,2026-03-01,Article,0,0,Rajesh G.; Sebasthirani K.; Maruthupandi P.; Remya Sree R.,"Anna University; Sri Ramakrishna Engineering College; Government College of Technology, Coimbatore; IDK Institution",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105032649952&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105019388849,Deep reinforcement learning-based energy management for design and control of off-grid renewable microgrids with dual-battery storage,10.1177/01445987251387368,Energy Exploration and Exploitation,2026-03-01,Article,0,1,Khan W.; Renhai F.; Aziz A.; Yousaf M.Z.; Cai Z.; Iqbal M.U.; Wang J.; Abdullah M.; Geremew M.S.,Tianjin University; China Electric Power Research Institute; Al-Ahliyya Amman University; Xinjiang Normal University; State Grid Chongqing Power Company; Mizan-Tepi University; Huanjiang Laboratory,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105019388849&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105030018907,Dynamic renewable energy integration for EV charging via model-based reinforcement learning,10.1016/j.asej.2026.104040,Ain Shams Engineering Journal,2026-03-01,Article,0,1,Alshahr S.; Alshahir A.; Alnuman H.; Alanazi M.D.; Yousef A.; Abbas G.,Southeast University; Alexandria University; Jouf University; University of Business and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105030018907&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105034069456,Reinforcement Learning-Based Energy Storage Management for Microgrid Power Exchanges,10.3390/eng7030126,Eng,2026-03-01,Article,0,1,Perquoti F.; Milillo D.; Sabino L.; Quercio M.; Riganti Fulginei F.; Lazaroiu G.C.; Crescimbini F.,National University of Science and Technology POLITEHNICA Bucharest; Università degli Studi Roma Tre,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105034069456&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105031186002,Artificial Intelligence Framework for Simulated Multiagent Reinforcement Learning in Hybrid Microgrid Control,10.1016/j.rineng.2026.109744,Results in Engineering,2026-03-01,Article,0,1,Rabbi M.F.,Debreceni Egyetem Gazdaságtudományi Kar,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105031186002&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105024322850,Deep reinforcement learning-driven operational strategy for community microgrid systems: Balancing energy efficiency and occupant comfort in residential buildings,10.1016/j.enbuild.2025.116749,Energy and Buildings,2026-02-01,Article,1,0,Zhang J.; Jiang Z.; Wang W.; Ju Y.,North China Electric Power University; State Grid Jibei Information & Telecommunication Company,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105024322850&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105027222146,Stochastic energy management for hybrid battery–hydrogen storage in dynamically reconfigurable microgrids using a reinforcement learning metaheuristic,10.1016/j.ijhydene.2025.153275,International Journal of Hydrogen Energy,2026-01-30,Article,0,0,Singh C.,National Institute of Technology Silchar,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105027222146&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105020664131,Optimal microgrid operation considering accurate battery degradation—World model-based reinforcement learning approach,10.1016/j.est.2025.119151,Journal of Energy Storage,2026-01-01,Article,0,0,Park J.; Kwon T.; Sim M.K.,Penn State College of Engineering; Seoul National University of Science and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105020664131&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105028575263,A Health-Aware Hybrid Reinforcement–Predictive Control Framework for Sustainable Energy Management in Photovoltaic–Electric Vehicle Microgrids,10.3390/batteries12010005,Batteries,2026-01-01,Article,1,1,Cavus M.; Bell M.,Newcastle University; Durham University; University of Northumbria; Iskenderun Technical University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105028575263&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105034356770,A Cost-Effective and Eco-Friendly Micro-Grid by Employing a Model-Free Multi-Agent Reinforcement Learning Strategy for Power Management,10.1109/TIA.2026.3676963,IEEE Transactions on Industry Applications,2026-01-01,Article,0,0,Tabrizi Y.H.; Nasir Uddin M.,Lakehead University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105034356770&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105034688247,Reinforcement Learning-Guided Federated Multi-Task Learning for Adaptive Energy Management in IIoT-Enabled Industrial Microgrids,10.1109/TIA.2026.3678564,IEEE Transactions on Industry Applications,2026-01-01,Article,0,0,Dhanush M.; Senisetty M.; Kiran P.,"Amrita University, Amritapuri Campus",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105034688247&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105019687201,Hybrid transformer DDPG framework for solar radiation forecasting and battery energy storage optimization in a PV-powered microgrid,10.1007/s41870-025-02820-6,International Journal of Information Technology Singapore,2026-01-01,Article,0,0,Lijo Thomas J.; Rajagopal B.G.; Senthil Kumaran V.N.,SRM Institute of Science and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105019687201&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105033085994,Revolutionising Battery Energy Storage Systems Energy Management: Dynamic-Aware Solutions With Integrated Quantum Particle Swarm Optimisation and Deep Reinforcement Learning,10.1049/esi2.70038,Iet Energy Systems Integration,2026-01-01,Article,0,1,Asadi Y.; Eskandari M.; Mansouri M.,UNSW Sydney; MAI OptiTek,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105033085994&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105020431975,Networked Microgrid Coordination With Battery Swapping Station Scheduling via Security-Enhanced Multi-Agent Reinforcement Learning,10.1109/TIA.2025.3625875,IEEE Transactions on Industry Applications,2026-01-01,Article,1,0,Liu M.; Liu X.; Zhang C.; Zhu J.,The University of Sydney,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105020431975&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105033372767,A Multi-Agent Reinforcement Learning Framework for Voltage-Constrained Incentive Demand Response in PV-Rich Low-Voltage Distribution Systems,10.1109/ACCESS.2026.3674153,IEEE Access,2026-01-01,Article,0,1,Ahmed F.; Arshad A.; Rehman A.U.; Hussain G.A.; Lehtonen M.,Aalto University; Ghulam Ishaq Khan Institute of Engineering Sciences and Technology; University of Dubai,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105033372767&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105028649368,Coordinated Scheduling of BESS–ASHP Systems in Zero-Energy Houses Using Multi-Agent Reinforcement Learning,10.3390/buildings16020274,Buildings,2026-01-01,Article,0,1,Li J.; Xu Y.; Lu Y.; Gao W.,Institut Teknologi Sepuluh Nopember; Qingdao University of Technology; Osaka Institute of Technology; The University of Kitakyushu,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105028649368&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105028622453,Intelligent Control Framework for Optimal Energy Management of University Campus Microgrid,10.3390/smartcities9010018,Smart Cities,2026-01-01,Article,0,1,Marinova G.; Hajrizi E.; Qehaja B.; Guliashki V.,"Technical University of Sofia; Institute of Information and Communication Technologies, Bulgarian Academy of Sciences",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105028622453&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105031715763,Causally Aligned Multi-Agent Reinforcement Learning for Coordinated Control of Heterogeneous Home Energy Devices,10.1109/JIOT.2026.3668848,IEEE Internet of Things Journal,2026-01-01,Article,0,0,Du X.; Luo F.; Hu J.; Zhou W.; Wen J.,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105031715763&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105021516053,Enhancing Hybrid Microgrid Dynamics Using an Agent-Based Reinforcement Learning (RL) Framework,10.1002/ese3.70343,Energy Science and Engineering,2026-01-01,Article,0,1,Ponnuru S.; Suresh V.; Krishnaveni B.; Ravindra S.; Venkateshmurthy B.S.; Gupta M.S.; Aravinda K.; Ebinezer M.J.D.; Prabhakar S.,K L Deemed to be University; REVA University; New Horizon College of Engineering; MLR Institute of Technology; Aditya University; Godavari Global University; Dr. H N National College of Engineering,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105021516053&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105031867747,Resilient adversarial–evolutionary multi-agent intelligence for real-time EV charging and energy trading in renewable-integrated smart grids,10.1016/j.gloei.2025.12.005,Global Energy Interconnection,2026-01-01,Article,0,1,Kotla R.W.; Yarlagadda S.R.; Sarada Devi T.S.N.G.,National Institute of Technology Kurukshetra; Vignans Foundation for Science Technology and Research University; Malla Reddy Engineering College for Women,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105031867747&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105027657122,Federated Reinforcement Learning for Peak Demand Mitigation in Residential Energy Systems With Dynamic Comfort Preferences,10.1109/ACCESS.2026.3653933,IEEE Access,2026-01-01,Article,0,1,Sumayli M.; Anubi O.M.,Jazan University; FAMU-FSU College of Engineering,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105027657122&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105028757244,Adaptive Energy Optimization for PV-Integrated EV Parking Lots in a Reconfigurable Microgrid Based on the Serval Optimization and Multimodal Adaptive Spatio-Temporal Graph Neural Network,10.1007/s40998-026-01020-7,Iranian Journal of Science and Technology Transactions of Electrical Engineering,2026-01-01,Article,0,0,Reddy C.V.K.; Chandrasekaran V.K.; Koduru G.K.; Guganathan L.,Saveetha School of Engineering; St. Joseph's College of Engineering; MLR Institute of Technology; Chaitanya Bharathi Institute of Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105028757244&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105031559948,A Regional Distribution Network Coordinated Optimization Strategy for Electric Vehicle Clusters Based on Parametric Deep Reinforcement Learning,10.32604/ee.2025.071006,Energy Engineering Journal of the Association of Energy Engineering,2026-01-01,Article,0,1,Su L.; Feng W.; Kan C.; Wei M.; Wang J.; Yu P.; Yang L.,"School of Electrical Engineering and Automation, Anhui University; School of Artificial Intelligence, Anhui University; State Grid Hubei Electric Power Research Institute; Hubei Engineering Research Center of the Construction and Operation Control Technology of New Power Systems; Hubei Key Laboratory of Regional New Power Systems and Rural Energy System Configuration",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105031559948&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105034158065,Deep Learning-Based Optimal Sizing of a Grid-Tied Microgrid Under Real-Time Pricing,10.1049/stg2.70055,Iet Smart Grid,2026-01-01,Article,0,1,Khezri R.; Razmi P.; Mahmoudi A.; Khooban M.H.,Aarhus Universitet; Chalmers University of Technology; Vaasan Yliopisto; College of Science and Engineering,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105034158065&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105033749940,Deep Q-Network-Based Power Management for Emission-Aware Optimization in Port Ship Microgrid Systems,10.1109/TPEL.2026.3676288,IEEE Transactions on Power Electronics,2026-01-01,Article,0,0,Elsisi M.; Ali M.N.,National Kaohsiung University of Science and Technology; Faculty of Engineering at Shoubra,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105033749940&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105034048638,Optimal Energy Management of Hybrid PV–Wind–Battery Microgrids Using Deep Reinforcement Learning–Based Markov Decision Processes,10.25103/jestr.191.09,Journal of Engineering Science and Technology Review,2026-01-01,Article,0,1,Padmanaban T.; Murugesan R.R.; Sathiya T.; Balasubramanian K.; Boopalan K.; Anthonisamy A.; Ganthia B.P.,"Vel Tech Rangarajan Dr.Sagunthala R&D Institute of Science and Technology; Panimalar Engineering College; Sona College of Technology; Easwari Engineering College; Indira Gandhi Institute of Technology, Sarang; Government College of Engineering, Salem; Ramco Institute of Technology",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105034048638&origin=inward
Q3_rl_energy,"TITLE-ABS-KEY((""reinforcement learning"" OR ""deep reinforcement learning"") AND (""home energy management"" OR microgrid) AND (PV OR battery OR EV)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105033638397,Double Deep Q-Network for Smart Inverters Control in Multi-Microgrid with EV Charging Considering False Data Injection Attacks,10.1109/TIA.2026.3675990,IEEE Transactions on Industry Applications,2026-01-01,Article,0,0,Yang C.M.; Huang P.M.; Su C.L.; Elsisi M.,National Kaohsiung University of Science and Technology; Faculty of Engineering at Shoubra,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105033638397&origin=inward
